s,intensity
8.71274,2102.17
8.71454,2118.81
8.71634,2134.7
8.71814,2149.84
8.71994,2163.87
8.72174,2177.06
8.72355,2189.41
8.72535,2200.8
8.72715,2211.35
8.72895,2221.13
8.73075,2229.85
8.73255,2237.92
8.73435,2244.54
8.73615,2250.7
8.73795,2255.82
8.73975,2260.52
8.74155,2264.11
8.74335,2266.27
8.74515,2268.18
8.74695,2269.09
8.74875,2269.28
8.75055,2268.41
8.75235,2266.89
8.75415,2264.27
8.75595,2261.34
8.75775,2257.51
8.75955,2253.1
8.76135,2247.79
8.76315,2242
8.76495,2235.52
8.76675,2228.36
8.76855,2220.73
8.77035,2212.83
8.77215,2204.09
8.77395,2194.79
8.77575,2185.03
8.77756,2175.19
8.77936,2164.88
8.78116,2153.89
8.78296,2142.87
8.78476,2131.47
8.78656,2119.7
8.78836,2107.93
8.79016,2095.64
8.79196,2083.2
8.79376,2070.49
8.79556,2057.81
8.79736,2045.3
8.79916,2032.11
8.80096,2019.01
8.80276,2006.28
8.80456,1993.35
8.80636,1980.23
8.80816,1967.36
8.80996,1954.29
8.81176,1941.39
8.81356,1928.63
8.81536,1916.18
8.81716,1903.15
8.81896,1890.65
8.82076,1878.55
8.82257,1866.38
8.82436,1854.43
8.82617,1842.8
8.82796,1830.73
8.82977,1819.24
8.83157,1808.21
8.83337,1797.5
8.83517,1786.65
8.83697,1776.21
8.83877,1765.68
8.84057,1755.6
8.84237,1745.78
8.84417,1736.28
8.84597,1726.72
8.84777,1717.51
8.84957,1708.74
8.85137,1700.16
8.85317,1691.5
8.85497,1683.24
8.85677,1674.87
8.85857,1667.15
8.86037,1659.8
8.86217,1651.94
8.86397,1644.53
8.86577,1636.98
8.86757,1629.71
8.86937,1622.59
8.87117,1615.81
8.87297,1609.21
8.87477,1602.4
8.87658,1595.84
8.87838,1589.13
8.88018,1582.71
8.88198,1575.99
8.88378,1569.44
8.88558,1562.61
8.88738,1555.69
8.88918,1549.17
8.89098,1542.38
8.89278,1535.8
8.89458,1528.69
8.89638,1521.46
8.89818,1514.27
8.89998,1506.83
8.90178,1499.34
8.90358,1491.77
8.90538,1483.41
8.90718,1475.19
8.90898,1467.14
8.91078,1458.35
8.91258,1449.6
8.91438,1440.5
8.91618,1431.23
8.91798,1421.66
8.91978,1412.03
8.92158,1401.77
8.92338,1391.21
8.92518,1380.51
8.92698,1369.73
8.92879,1358.88
8.93059,1347.38
8.93239,1335.58
8.93419,1323.62
8.93599,1311.65
8.93779,1299.43
8.93959,1287.05
8.94139,1274.51
8.94319,1261.7
8.94499,1248.64
8.94679,1235.98
8.94859,1223.04
8.95039,1209.84
8.95219,1196.66
8.95399,1183.5
8.95579,1170.1
8.95759,1156.76
8.95939,1143.89
8.96119,1131.25
8.96299,1118.31
8.96479,1105.43
8.96659,1093.1
8.96839,1081.3
8.97019,1069.63
8.97199,1058.01
8.97379,1046.72
8.9756,1036.23
8.9774,1025.89
8.9792,1015.84
8.981,1006.73
8.9828,998.321
8.9846,989.848
8.9864,982.429
8.9882,975.949
8.99,969.596
8.9918,964.27
8.9936,959.658
8.9954,955.902
8.9972,952.861
8.999,950.578
9.0008,949.383
9.0026,949.019
9.0044,949.889
9.0062,951.579
9.008,954.109
9.0098,957.84
9.0116,962.405
9.0134,968.088
9.0152,974.378
9.017,982.171
9.0188,991
9.0206,1001.06
9.0224,1011.88
9.0242,1024.06
9.026,1037.23
9.02781,1051.39
9.02961,1066.86
9.03141,1082.72
9.03321,1100.25
9.03501,1118.76
9.03681,1138.42
9.03861,1158.95
9.04041,1180.41
9.04221,1202.67
9.04401,1226.12
9.04581,1250.61
9.04761,1275.93
9.04941,1302.18
9.05121,1329.19
9.05301,1356.92
9.05481,1385.5
9.05661,1414.75
9.05841,1444.86
9.06021,1475.61
9.06201,1506.86
9.06381,1538.6
9.06561,1571.22
9.06741,1603.92
9.06921,1637.26
9.07101,1671.12
9.07281,1704.86
9.07461,1739.18
9.07642,1773.99
9.07822,1809.03
9.08002,1843.79
9.08182,1878.35
9.08362,1913.7
9.08542,1948.78
9.08722,1983.62
9.08902,2018.22
9.09082,2052.75
9.09262,2087.09
9.09442,2121.27
9.09622,2154.79
9.09802,2188.28
9.09982,2220.9
9.10162,2253.37
9.10342,2285.19
9.10522,2316.26
9.10702,2346.85
9.10882,2376.7
9.11062,2405.51
9.11242,2433.65
9.11422,2461.28
9.11602,2487.83
9.11782,2513.46
9.11962,2538.03
9.12142,2561.9
9.12322,2584.59
9.12502,2606.02
9.12683,2626.46
9.12863,2645.75
9.13043,2663.89
9.13223,2681.03
9.13403,2697.05
9.13583,2711.97
9.13763,2725.72
9.13943,2737.87
9.14123,2748.66
9.14303,2758.94
9.14483,2767.7
9.14663,2775.13
9.14843,2781.24
9.15023,2786.7
9.15203,2790.93
9.15383,2793.45
9.15563,2795.29
9.15743,2795.82
9.15923,2795.32
9.16103,2793.68
9.16283,2791.05
9.16463,2787.68
9.16643,2783.13
9.16823,2777.78
9.17003,2771.35
9.17183,2764.33
9.17363,2756.78
9.17544,2748.24
9.17724,2739.13
9.17904,2729.23
9.18084,2718.88
9.18264,2708.37
9.18444,2697.06
9.18624,2685.49
9.18804,2673.67
9.18984,2661.9
9.19164,2649.59
9.19344,2637.45
9.19524,2625.48
9.19704,2613
9.19884,2601.19
9.20064,2589.26
9.20244,2577.75
9.20424,2566.72
9.20604,2555.63
9.20784,2545.35
9.20964,2535.65
9.21144,2526.74
9.21324,2518.06
9.21504,2510.01
9.21684,2502.97
9.21864,2496.66
9.22044,2491.43
9.22224,2486.91
9.22404,2483.5
9.22585,2481.01
9.22764,2479.83
9.22945,2479.06
9.23125,2479.98
9.23305,2482
9.23485,2485.02
9.23665,2488.92
9.23845,2494.52
9.24025,2501.27
9.24205,2509.42
9.24385,2518.58
9.24565,2528.53
9.24745,2540.07
9.24925,2552.86
9.25105,2567.03
9.25285,2582.3
9.25465,2598.57
9.25645,2616.01
9.25825,2634.45
9.26005,2653.9
9.26185,2674.72
9.26365,2696.38
9.26545,2719
9.26725,2742.41
9.26905,2766.78
9.27085,2791.86
9.27265,2817.51
9.27446,2844.13
9.27625,2871.32
9.27806,2898.66
9.27986,2926.81
9.28166,2955.41
9.28346,2984.29
9.28526,3013.21
9.28706,3042.25
9.28886,3071.72
9.29066,3100.87
9.29246,3130.07
9.29426,3159.3
9.29606,3188
9.29786,3216.77
9.29966,3244.8
9.30146,3272.42
9.30326,3299.68
9.30506,3325.89
9.30686,3351.82
9.30866,3377.09
9.31046,3401.26
9.31226,3424.54
9.31406,3446.96
9.31586,3468.02
9.31766,3488.1
9.31946,3507.31
9.32126,3525.04
9.32306,3541.21
9.32486,3556.45
9.32666,3569.89
9.32847,3581.86
9.33027,3592.65
9.33207,3601.87
9.33387,3609.59
9.33567,3615.74
9.33747,3619.94
9.33927,3622.34
9.34107,3623.46
9.34287,3622.42
9.34467,3620.34
9.34647,3615.95
9.34827,3610.04
9.35007,3602.43
9.35187,3592.94
9.35367,3581.85
9.35547,3569.22
9.35727,3554.65
9.35907,3538.45
9.36087,3520.6
9.36267,3500.92
9.36447,3479.76
9.36627,3457.27
9.36807,3433.17
9.36987,3407.35
9.37167,3379.94
9.37347,3351.52
9.37527,3321.63
9.37708,3290.17
9.37888,3257.66
9.38068,3223.92
9.38248,3189.21
9.38428,3153.43
9.38608,3116.52
9.38788,3078.39
9.38968,3039.63
9.39148,2999.83
9.39328,2959.49
9.39508,2918.68
9.39688,2877.08
9.39868,2835.01
9.40048,2792.27
9.40228,2749.14
9.40408,2706.1
9.40588,2662.83
9.40768,2619.12
9.40948,2575.28
9.41128,2531.59
9.41308,2488.2
9.41488,2444.58
9.41668,2401.33
9.41848,2358.45
9.42028,2316.16
9.42208,2273.95
9.42388,2232.43
9.42568,2191.77
9.42749,2151.41
9.42929,2111.83
9.43109,2072.78
9.43289,2034.5
9.43469,1997.43
9.43649,1961.58
9.43829,1926.25
9.44009,1892.42
9.44189,1859.59
9.44369,1827.8
9.44549,1797.1
9.44729,1767.47
9.44909,1739.41
9.45089,1712.78
9.45269,1687
9.45449,1663.04
9.45629,1640.37
9.45809,1618.88
9.45989,1599.11
9.46169,1580.43
9.46349,1563.47
9.46529,1547.9
9.46709,1533.49
9.46889,1521.11
9.47069,1509.88
9.47249,1500.24
9.47429,1491.87
9.4761,1484.99
9.4779,1479.5
9.4797,1475.29
9.4815,1472.59
9.4833,1471.31
9.4851,1471.14
9.4869,1472.22
9.4887,1474.75
9.4905,1478.57
9.4923,1483.17
9.4941,1489.29
9.4959,1496.37
9.4977,1504.66
9.4995,1513.82
9.5013,1523.45
9.5031,1534.28
9.5049,1546.14
9.5067,1558.86
9.5085,1572.09
9.5103,1586.23
9.5121,1600.82
9.5139,1616.3
9.5157,1631.9
9.5175,1647.91
9.5193,1664.35
9.5211,1681.15
9.5229,1698.17
9.5247,1715.64
9.52651,1733.44
9.52831,1751.17
9.53011,1768.72
9.53191,1786.38
9.53371,1804.1
9.53551,1821.83
9.53731,1839.33
9.53911,1856.41
9.54091,1873.39
9.54271,1889.99
9.54451,1906.44
9.54631,1922.79
9.54811,1938.58
9.54991,1953.63
9.55171,1968.33
9.55351,1982.94
9.55531,1996.81
9.55711,2010.23
9.55891,2023.24
9.56071,2035.16
9.56251,2047.19
9.56431,2058.59
9.56611,2069.34
9.56791,2079.27
9.56971,2089.06
9.57151,2098.11
9.57331,2106.53
9.57512,2114.39
9.57691,2121.85
9.57872,2128.8
9.58052,2135.65
9.58232,2142.05
9.58412,2147.73
9.58592,2152.91
9.58772,2157.83
9.58952,2162.52
9.59132,2166.96
9.59312,2171.2
9.59492,2175.22
9.59672,2178.99
9.59852,2182.57
9.60032,2185.94
9.60212,2189.74
9.60392,2193.3
9.60572,2197.23
9.60752,2200.98
9.60932,2204.86
9.61112,2208.9
9.61292,2213.41
9.61472,2217.78
9.61652,2222.74
9.61832,2228.32
9.62012,2233.99
9.62192,2240.04
9.62372,2246.88
9.62552,2254.38
9.62733,2261.99
9.62913,2270.43
9.63093,2279.38
9.63273,2288.84
9.63453,2299.03
9.63633,2310.16
9.63813,2321.99
9.63993,2334.44
9.64173,2347.74
9.64353,2361.67
9.64533,2376.44
9.64713,2391.51
9.64893,2407.75
9.65073,2424.57
9.65253,2442.36
9.65433,2460.7
9.65613,2479.93
9.65793,2499.83
9.65973,2520.42
9.66153,2541.25
9.66333,2562.82
9.66513,2585.36
9.66693,2608.34
9.66873,2631.65
9.67053,2655.64
9.67233,2679.83
9.67413,2704.83
9.67593,2729.98
9.67774,2755.17
9.67954,2780.85
9.68134,2806.66
9.68314,2832.76
9.68494,2858.75
9.68674,2884.82
9.68854,2910.57
9.69034,2936.63
9.69214,2962.49
9.69394,2988.54
9.69574,3013.85
9.69754,3038.98
9.69934,3063.33
9.70114,3087.57
9.70294,3111.45
9.70474,3134.79
9.70654,3157.35
9.70834,3179.19
9.71014,3200.31
9.71194,3221.12
9.71374,3240.75
9.71554,3259.4
9.71734,3277.13
9.71914,3294.4
9.72094,3310.31
9.72274,3325.34
9.72454,3339.1
9.72635,3352.02
9.72815,3363.81
9.72995,3374.38
9.73175,3383.72
9.73355,3392.09
9.73535,3399.18
9.73715,3405.03
9.73895,3409.79
9.74075,3413.25
9.74255,3415.54
9.74435,3416.5
9.74615,3415.84
9.74795,3414.38
9.74975,3411.67
9.75155,3408.21
9.75335,3402.87
9.75515,3396.8
9.75695,3389.36
9.75875,3380.94
9.76055,3371.35
9.76235,3360.59
9.76415,3348.89
9.76595,3336.13
9.76775,3322.66
9.76955,3307.94
9.77135,3292.36
9.77315,3275.96
9.77495,3258.75
9.77676,3240.63
9.77856,3221.83
9.78036,3202.63
9.78216,3182.28
9.78396,3161.41
9.78576,3140.22
9.78756,3118.5
9.78936,3096.21
9.79116,3073.73
9.79296,3050.38
9.79476,3026.82
9.79656,3003.06
9.79836,2979.3
9.80016,2955.25
9.80196,2931.17
9.80376,2906.48
9.80556,2881.99
9.80736,2857.44
9.80916,2833.3
9.81096,2809.1
9.81276,2784.83
9.81456,2760.7
9.81636,2736.82
9.81816,2712.94
9.81996,2689.91
9.82176,2666.41
9.82356,2643.6
9.82537,2621.33
9.82717,2599.52
9.82897,2578.14
9.83077,2557.12
9.83257,2536.54
9.83437,2516.45
9.83617,2496.92
9.83797,2478.2
9.83977,2459.68
9.84157,2442.02
9.84337,2425.14
9.84517,2408.51
9.84697,2392.9
9.84877,2377.9
9.85057,2363.56
9.85237,2350.05
9.85417,2337.31
9.85597,2325.3
9.85777,2313.79
9.85957,2303.27
9.86137,2293.62
9.86317,2284.65
9.86497,2276.61
9.86677,2269.24
9.86857,2262.66
9.87037,2256.91
9.87217,2252.07
9.87397,2247.72
9.87578,2244.29
9.87757,2241.77
9.87938,2239.99
9.88118,2238.9
9.88298,2238.51
9.88478,2239.25
9.88658,2240.65
9.88838,2242.74
9.89018,2245.4
9.89198,2248.54
9.89378,2252.7
9.89558,2257.56
9.89738,2263.18
9.89918,2269.33
9.90098,2276.27
9.90278,2283.42
9.90458,2291.03
9.90638,2299.65
9.90818,2308.58
9.90998,2318.1
9.91178,2328.08
9.91358,2338.19
9.91538,2348.68
9.91718,2359.64
9.91898,2371.51
9.92078,2383.29
9.92258,2395.01
9.92439,2407.1
9.92618,2419.51
9.92799,2432.01
9.92979,2444.76
9.93159,2457.32
9.93339,2469.98
9.93519,2482.6
9.93699,2495.14
9.93879,2507.84
9.94059,2520.24
9.94239,2532.81
9.94419,2545.26
9.94599,2556.93
9.94779,2568.44
9.94959,2579.56
9.95139,2590.31
9.95319,2600.8
9.95499,2611.26
9.95679,2621.14
9.95859,2630.4
9.96039,2639.07
9.96219,2647.28
9.96399,2654.94
9.96579,2662.19
9.96759,2668.51
9.96939,2674.35
9.97119,2679.26
9.97299,2683.99
9.97479,2688.11
9.97659,2690.94
9.9784,2693.12
9.9802,2694.81
9.982,2695.78
9.9838,2696.02
9.9856,2695.47
9.9874,2693.78
9.9892,2691.5
9.991,2688.67
9.9928,2685.05
9.9946,2680.82
9.9964,2675.65
9.9982,2669.71
10,2663.04
